trade_id,slug,entry_time,exit_time,direction,entry_price,exit_price,position_notional,quantity,p_model_up,p_market_up,alpha,gross_pnl,fees_paid,net_pnl,gross_return_pct,net_return_pct,hold_seconds,exit_type,timestamp,capital_before,capital_after,cumulative_pnl,drawdown,drawdown_pct,trade_return,rolling_avg_return_30,rolling_win_rate_30,rolling_sharpe_30
267,btc-updown-15m-1765755000,2025-12-14T23:43:47+00:00,2025-12-14T23:43:48+00:00,UP,0.82,0.79,100.0,121.95122,0.865104,0.82,0.045104,-3.658537,2.752683,-6.41122,-3.6585,-6.4112,1,stop_loss,2025-12-14T23:43:48+00:00,7287.415215999999,7281.0039959999995,-2718.9960040000005,-2732.6730800000005,-0.27289406870823285,-0.06411220000000001,-0.055678964666666664,0.3333333333333333,-1.3337000327481228
268,btc-updown-15m-1765755000,2025-12-14T23:43:51+00:00,2025-12-14T23:43:54+00:00,DOWN,0.25,0.3,100.0,400.0,0.698846,0.75,-0.051154,20.0,11.448,8.552,20.0,8.552,1,success,2025-12-14T23:43:54+00:00,7281.0039959999995,7289.555995999999,-2710.4440040000004,-2724.121080000001,-0.27204003677419974,0.08552,-0.05276303499999999,0.36666666666666664,-1.2569113734668316
269,btc-updown-15m-1765755000,2025-12-14T23:44:02+00:00,2025-12-14T23:44:03+00:00,UP,0.715,0.635,100.0,139.86014,0.774193,0.715,0.059193,-11.188811,4.385958,-15.574769,-11.1888,-15.5748,1,stop_loss,2025-12-14T23:44:03+00:00,7289.555995999999,7273.981227,-2726.0187730000002,-2739.6958489999997,-0.27359538641068115,-0.15574769,-0.05155354066666666,0.36666666666666664,-1.2316526730590236
270,btc-updown-15m-1765755000,2025-12-14T23:44:08+00:00,2025-12-14T23:44:10+00:00,DOWN,0.275,0.27,100.0,363.636364,0.672647,0.725,-0.052353,-1.818182,10.380436,-12.198618,-1.8182,-12.1986,2,stop_loss,2025-12-14T23:44:10+00:00,7273.981227,7261.782609,-2738.217391,-2751.894467,-0.2748135820752125,-0.12198618,-0.055422800999999994,0.36666666666666664,-1.3230388218157851
271,btc-updown-15m-1765755000,2025-12-14T23:44:11+00:00,2025-12-14T23:44:12+00:00,DOWN,0.27,0.245,100.0,370.37037,0.686775,0.73,-0.043225,-9.259259,10.188667,-19.447926,-9.2593,-19.4479,1,stop_loss,2025-12-14T23:44:12+00:00,7261.782609,7242.334683,-2757.665317,-2771.342393,-0.27675571840060004,-0.19447926,-0.057213018666666664,0.36666666666666664,-1.3604577621659715
272,btc-updown-15m-1765755000,2025-12-14T23:44:16+00:00,2025-12-14T23:44:18+00:00,DOWN,0.18,0.175,100.0,555.555556,0.769234,0.82,-0.050766,-2.777778,11.679,-14.456778,-2.7778,-14.4568,2,stop_loss,2025-12-14T23:44:18+00:00,7242.334683,7227.877904999999,-2772.122095,-2785.7991710000006,-0.2781994216367119,-0.14456778,-0.058132589,0.36666666666666664,-1.3805158388950698
273,btc-updown-15m-1765755000,2025-12-14T23:44:26+00:00,2025-12-14T23:44:30+00:00,UP,0.895,0.86,100.0,111.731844,0.94596,0.895,0.05096,-3.910615,1.724581,-5.635196,-3.9106,-5.6352,1,stop_loss,2025-12-14T23:44:30+00:00,7227.877904999999,7222.242709,-2777.7572910000004,-2791.434367,-0.2787621715593657,-0.05635196,-0.05451389366666667,0.36666666666666664,-1.2995563136114714
274,btc-updown-15m-1765755000,2025-12-14T23:44:31+00:00,2025-12-14T23:44:33+00:00,DOWN,0.155,0.245,100.0,645.16129,0.705481,0.845,-0.139519,58.064516,14.676387,43.388129,58.0645,43.3881,2,success,2025-12-14T23:44:33+00:00,7222.242709,7265.630837999999,-2734.3691620000004,-2748.046238000001,-0.2744292847815418,0.43388129,-0.04780211733333333,0.36666666666666664,-1.0859755123287353
275,btc-updown-15m-1765755000,2025-12-14T23:44:34+00:00,2025-12-14T23:44:35+00:00,DOWN,0.24,0.265,100.0,416.666667,0.669546,0.76,-0.090454,10.416667,11.31525,-0.898583,10.4167,-0.8986,1,success,2025-12-14T23:44:35+00:00,7265.630837999999,7264.732254999999,-2735.2677450000006,-2748.944821000001,-0.2745190203495235,-0.00898583,-0.04696217533333333,0.36666666666666664,-1.066482399745938
276,btc-updown-15m-1765755000,2025-12-14T23:44:36+00:00,2025-12-14T23:44:38+00:00,DOWN,0.265,0.41,100.0,377.358491,0.650453,0.735,-0.084547,54.716981,11.864377,42.852604,54.717,42.8526,1,success,2025-12-14T23:44:38+00:00,7264.732254999999,7307.584859,-2692.4151410000004,-2706.0922170000003,-0.2702396129275779,0.42852604,-0.034755341333333335,0.36666666666666664,-0.7443678947335841
277,btc-updown-15m-1765756800,2025-12-15T00:13:38+00:00,2025-12-15T00:13:41+00:00,DOWN,0.575,0.6,100.0,173.913043,0.360528,0.425,-0.064472,4.347826,6.065217,-1.717391,4.3478,-1.7174,3,success,2025-12-15T00:13:41+00:00,7307.584859,7305.8674679999995,-2694.1325320000005,-2707.8096080000005,-0.2704111174595262,-0.01717391,-0.03655514599999999,0.3333333333333333,-0.7839305739853019
278,btc-updown-15m-1765756800,2025-12-15T00:13:57+00:00,2025-12-15T00:13:59+00:00,DOWN,0.575,0.565,100.0,173.913043,0.373065,0.425,-0.051935,-1.73913,6.13753,-7.876661,-1.7391,-7.8767,1,stop_loss,2025-12-15T00:13:59+00:00,7305.8674679999995,7297.990807,-2702.0091930000003,-2715.686269,-0.27119770773402957,-0.07876661,-0.038868699666666666,0.3333333333333333,-0.8333509070151321
279,btc-updown-15m-1765756800,2025-12-15T00:14:18+00:00,2025-12-15T00:14:19+00:00,DOWN,0.785,0.755,100.0,127.388535,0.170413,0.215,-0.044587,-3.821656,3.244586,-7.066242,-3.8217,-7.0662,1,stop_loss,2025-12-15T00:14:19+00:00,7297.990807,7290.924564999999,-2709.075435,-2722.7525110000006,-0.2719033667987638,-0.07066242,-0.05962152099999999,0.3,-1.4209510938902563
